Mon, 28 Oct 2013 13:57:29 CET: class RSSThread, method run, First visit: http://rss.cnn.com/rss/edition_sport.rss
Mon, 28 Oct 2013 14:00:33 CET: class RSSThread, method run, Override interval with 10 minutes for CNN.com - Sport
Mon, 28 Oct 2013 14:00:33 CET: class RSSThread, method run, First visit: http://feeds.washingtonpost.com/rss/sports
Mon, 28 Oct 2013 14:00:45 CET: class RSSThread, method run, Override interval with 5 minutes for Sports: Sports News, Scores, Analysis, Schedules & More - The Washington Post
Mon, 28 Oct 2013 14:00:45 CET: class RSSThread, method run, First visit: http://newsfeed.zeit.de/kultur/index
Mon, 28 Oct 2013 14:00:45 CET: class RSSParser, method genItem, Invalid time format: null
Mon, 28 Oct 2013 14:00:47 CET: class RSSParser, method genItem, Invalid time format: null
Mon, 28 Oct 2013 14:00:49 CET: class RSSThread, method run, First visit: http://www.faz.net/rss/aktuell/reise/
Mon, 28 Oct 2013 14:00:51 CET: class RSSThread, method run, Override interval with 5 minutes for Reise - FAZ.NET
Mon, 28 Oct 2013 14:00:51 CET: class RSSThread, method run, First visit: http://newsfeed.zeit.de/wirtschaft/index
Mon, 28 Oct 2013 14:00:56 CET: class RSSThread, method run, First visit: http://www.spiegel.de/wirtschaft/index.rss
Mon, 28 Oct 2013 14:01:03 CET: class RSSThread, method run, First visit: http://www.spiegel.de/wissenschaft/index.rss
Mon, 28 Oct 2013 14:01:06 CET: class RSSThread, method run, First visit: http://feeds.washingtonpost.com/rss/politics
Mon, 28 Oct 2013 14:01:17 CET: class RSSThread, method run, Override interval with 5 minutes for Post Politics: Breaking Politics News, Political Analysis & More - The Washington Post
Mon, 28 Oct 2013 14:01:17 CET: class RSSThread, method run, First visit: http://www.spiegel.de/kultur/index.rss
Mon, 28 Oct 2013 14:01:23 CET: class RSSThread, method run, First visit: http://www.spiegel.de/politik/index.rss
Mon, 28 Oct 2013 14:01:29 CET: class RSSThread, method run, First visit: http://newsfeed.zeit.de/auto/index
Mon, 28 Oct 2013 14:01:44 CET: class RSSThread, method run, First visit: http://newsfeed.zeit.de/karriere/index
Mon, 28 Oct 2013 14:01:52 CET: class RSSThread, method run, First visit: http://newsfeed.zeit.de/studium/index
Mon, 28 Oct 2013 14:02:04 CET: class RSSThread, method run, First visit: http://newsfeed.zeit.de/meinung/index
Mon, 28 Oct 2013 14:02:14 CET: class RSSThread, method run, First visit: http://newsfeed.zeit.de/politik/index
Mon, 28 Oct 2013 14:02:18 CET: class RSSThread, method run, First visit: http://www.faz.net/rss/aktuell/technik-motor/
Mon, 28 Oct 2013 14:02:24 CET: class RSSThread, method run, Override interval with 5 minutes for Technik & Motor - FAZ.NET
Wed, 30 Oct 2013 09:54:13 CET: class RSSThread, method update, Start to read new subscriptions
Wed, 30 Oct 2013 09:54:13 CET: class RSSThread, method update, Finish to read new subscriptions
Wed, 30 Oct 2013 09:54:13 CET: class RSSThread, method update, Start to read new sources
Wed, 30 Oct 2013 09:54:13 CET: class RSSThread, method update, Finish to read new sources
Wed, 30 Oct 2013 09:54:13 CET: class RSSThread, method run, RSS Server started!
Wed, 30 Oct 2013 09:54:13 CET: class RSSThread, method run, First visit: http://www.faz.net/rss/aktuell/finanzen/
Wed, 30 Oct 2013 09:54:16 CET: class RSSThread, method run, Override interval with 5 minutes for Finanzen - FAZ.NET
Wed, 30 Oct 2013 09:54:16 CET: class RSSThread, method run, First visit: http://newsfeed.zeit.de/gesellschaft/index
Wed, 30 Oct 2013 09:54:24 CET: class RSSThread, method run, First visit: http://www.faz.net/rss/aktuell/sport/
Wed, 30 Oct 2013 09:54:30 CET: class RSSThread, method run, Override interval with 5 minutes for Sport - FAZ.NET
Wed, 30 Oct 2013 09:54:30 CET: class RSSThread, method run, First visit: http://www.spiegel.de/sport/index.rss
Wed, 30 Oct 2013 09:54:39 CET: class RSSThread, method run, First visit: http://www.faz.net/rss/aktuell/gesellschaft/
Wed, 30 Oct 2013 09:54:45 CET: class RSSThread, method run, Override interval with 5 minutes for Gesellschaft - FAZ.NET
Wed, 30 Oct 2013 09:54:45 CET: class RSSThread, method run, First visit: http://newsfeed.zeit.de/wissen/index
Wed, 30 Oct 2013 09:54:50 CET: class RSSThread, method run, First visit: http://rss.cnn.com/rss/edition_technology.rss
Wed, 30 Oct 2013 09:55:16 CET: class RSSThread, method run, Override interval with 10 minutes for CNN.com - Technology
Wed, 30 Oct 2013 09:55:16 CET: class RSSThread, method run, First visit: http://www.faz.net/rss/aktuell/feuilleton/
Wed, 30 Oct 2013 09:55:24 CET: class RSSThread, method run, Override interval with 5 minutes for Feuilleton - FAZ.NET
Wed, 30 Oct 2013 09:55:24 CET: class RSSThread, method run, First visit: http://rss.cnn.com/rss/edition_entertainment.rss
Wed, 30 Oct 2013 09:56:33 CET: class RSSThread, method run, Override interval with 10 minutes for CNN.com - Entertainment
Wed, 30 Oct 2013 09:56:33 CET: class RSSThread, method run, First visit: http://www.faz.net/rss/aktuell/wissen/
Wed, 30 Oct 2013 09:56:35 CET: class RSSThread, method run, Override interval with 5 minutes for Wissen - FAZ.NET
Wed, 30 Oct 2013 09:56:35 CET: class RSSThread, method run, First visit: http://newsfeed.zeit.de/digital/index
Wed, 30 Oct 2013 09:56:39 CET: class RSSThread, method run, First visit: http://www.main-netz.de/rss/politik.xml
Wed, 30 Oct 2013 09:56:47 CET: class RSSThread, method run, First visit: http://rss.cnn.com/rss/edition.rss
Wed, 30 Oct 2013 10:00:01 CET: class RSSThread, method run, Override interval with 10 minutes for CNN.com - Top Stories
Wed, 30 Oct 2013 10:00:01 CET: class RSSThread, method run, First visit: http://www.faz.net/rss/aktuell/wirtschaft/
Wed, 30 Oct 2013 10:00:09 CET: class RSSThread, method run, Override interval with 5 minutes for Wirtschaft - FAZ.NET
Wed, 30 Oct 2013 10:00:09 CET: class RSSThread, method run, First visit: http://newsfeed.zeit.de/reisen/index
Wed, 30 Oct 2013 10:00:16 CET: class RSSThread, method run, First visit: http://www.main-netz.de/rss/wissenschaft.xml
Wed, 30 Oct 2013 10:00:23 CET: class RSSThread, method run, First visit: http://newsfeed.zeit.de/lebensart/index
Wed, 30 Oct 2013 10:00:27 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:00:28 CET: class RSSThread, method run, First visit: http://www.faz.net/rss/aktuell/beruf-chance/
Wed, 30 Oct 2013 10:00:41 CET: class RSSThread, method run, Override interval with 5 minutes for Beruf & Chance - FAZ.NET
Wed, 30 Oct 2013 10:00:41 CET: class RSSThread, method run, First visit: http://www.spiegel.de/netzwelt/index.rss
Wed, 30 Oct 2013 10:00:46 CET: class RSSThread, method run, First visit: http://www.faz.net/rss/aktuell/politik/
Wed, 30 Oct 2013 10:00:52 CET: class RSSThread, method run, Override interval with 5 minutes for Politik - FAZ.NET
Wed, 30 Oct 2013 10:00:52 CET: class RSSThread, method run, First visit: http://newsfeed.zeit.de/sport/index
Wed, 30 Oct 2013 10:01:01 CET: class RSSThread, method run, First visit: http://rss.cnn.com/rss/edition_business.rss
Wed, 30 Oct 2013 10:01:35 CET: class RSSThread, method run, Override interval with 10 minutes for CNN.com - Business
Wed, 30 Oct 2013 10:01:35 CET: class RSSThread, method run, First visit: http://rss.cnn.com/rss/edition_space.rss
Wed, 30 Oct 2013 10:01:39 CET: class RSSThread, method run, Override interval with 10 minutes for CNN.com - Science and Space
Wed, 30 Oct 2013 10:01:39 CET: class RSSThread, method run, First visit: http://rss.cnn.com/rss/edition_sport.rss
Wed, 30 Oct 2013 10:03:54 CET: class RSSThread, method run, Override interval with 10 minutes for CNN.com - Sport
Wed, 30 Oct 2013 10:03:54 CET: class RSSThread, method run, First visit: http://feeds.washingtonpost.com/rss/sports
Wed, 30 Oct 2013 10:04:15 CET: class RSSThread, method run, Override interval with 5 minutes for Sports: Sports News, Scores, Analysis, Schedules & More - The Washington Post
Wed, 30 Oct 2013 10:04:15 CET: class RSSThread, method run, First visit: http://feeds.washingtonpost.com/rss/politics
Wed, 30 Oct 2013 10:04:42 CET: class RSSThread, method run, Override interval with 5 minutes for Post Politics: Breaking Politics News, Political Analysis & More - The Washington Post
Wed, 30 Oct 2013 10:04:42 CET: class RSSThread, method run, First visit: http://newsfeed.zeit.de/kultur/index
Wed, 30 Oct 2013 10:04:43 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:04:44 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:04:45 CET: class RSSThread, method run, First visit: http://www.faz.net/rss/aktuell/reise/
Wed, 30 Oct 2013 10:04:46 CET: class RSSThread, method run, Override interval with 5 minutes for Reise - FAZ.NET
Wed, 30 Oct 2013 10:04:46 CET: class RSSThread, method run, First visit: http://newsfeed.zeit.de/wirtschaft/index
Wed, 30 Oct 2013 10:04:47 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:04:49 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:04:50 CET: class RSSThread, method run, First visit: http://www.spiegel.de/wirtschaft/index.rss
Wed, 30 Oct 2013 10:04:53 CET: class RSSThread, method run, First visit: http://www.spiegel.de/wissenschaft/index.rss
Wed, 30 Oct 2013 10:04:57 CET: class RSSThread, method run, First visit: http://www.spiegel.de/kultur/index.rss
Wed, 30 Oct 2013 10:05:03 CET: class RSSThread, method run, First visit: http://www.spiegel.de/politik/index.rss
Wed, 30 Oct 2013 10:05:58 CET: class RSSThread, method run, First visit: http://newsfeed.zeit.de/auto/index
Wed, 30 Oct 2013 10:06:09 CET: class RSSThread, method run, First visit: http://newsfeed.zeit.de/karriere/index
Wed, 30 Oct 2013 10:06:20 CET: class RSSThread, method run, First visit: http://newsfeed.zeit.de/studium/index
Wed, 30 Oct 2013 10:06:26 CET: class RSSThread, method run, First visit: http://newsfeed.zeit.de/meinung/index
Wed, 30 Oct 2013 10:06:33 CET: class RSSThread, method run, First visit: http://newsfeed.zeit.de/politik/index
Wed, 30 Oct 2013 10:06:35 CET: class RSSThread, method run, First visit: http://www.faz.net/rss/aktuell/technik-motor/
Wed, 30 Oct 2013 10:06:37 CET: class RSSThread, method run, Override interval with 5 minutes for Technik & Motor - FAZ.NET
Wed, 30 Oct 2013 10:08:37 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/gesellschaft/index
Wed, 30 Oct 2013 10:08:40 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/sport/index.rss
Wed, 30 Oct 2013 10:08:42 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/wissen/index
Wed, 30 Oct 2013 10:08:46 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/digital/index
Wed, 30 Oct 2013 10:08:56 CET: class RSSThread, method run, Visiting: http://www.main-netz.de/rss/politik.xml
Wed, 30 Oct 2013 10:09:04 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/reisen/index
Wed, 30 Oct 2013 10:09:06 CET: class RSSThread, method run, Visiting: http://www.main-netz.de/rss/wissenschaft.xml
Wed, 30 Oct 2013 10:09:15 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/lebensart/index
Wed, 30 Oct 2013 10:09:20 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:09:21 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/netzwelt/index.rss
Wed, 30 Oct 2013 10:09:27 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/sport/index
Wed, 30 Oct 2013 10:09:35 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/kultur/index
Wed, 30 Oct 2013 10:09:36 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:09:37 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:09:40 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/wirtschaft/index
Wed, 30 Oct 2013 10:09:45 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:09:54 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:09:57 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/wirtschaft/index.rss
Wed, 30 Oct 2013 10:10:10 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/wissenschaft/index.rss
Wed, 30 Oct 2013 10:19:34 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/kultur/index.rss
Wed, 30 Oct 2013 10:19:52 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/politik/index.rss
Wed, 30 Oct 2013 10:20:08 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/auto/index
Wed, 30 Oct 2013 10:20:38 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/karriere/index
Wed, 30 Oct 2013 10:20:56 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/studium/index
Wed, 30 Oct 2013 10:21:05 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/meinung/index
Wed, 30 Oct 2013 10:21:11 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/politik/index
Wed, 30 Oct 2013 10:21:20 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/technik-motor/
Wed, 30 Oct 2013 10:23:22 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/reise/
Wed, 30 Oct 2013 10:23:25 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/wirtschaft/index
Wed, 30 Oct 2013 10:23:26 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:23:27 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:23:28 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/wirtschaft/index.rss
Wed, 30 Oct 2013 10:23:30 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/wissenschaft/index.rss
Wed, 30 Oct 2013 10:23:32 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/kultur/index.rss
Wed, 30 Oct 2013 10:23:33 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/politik/index.rss
Wed, 30 Oct 2013 10:23:35 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/auto/index
Wed, 30 Oct 2013 10:23:44 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/karriere/index
Wed, 30 Oct 2013 10:23:49 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/studium/index
Wed, 30 Oct 2013 10:23:55 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/meinung/index
Wed, 30 Oct 2013 10:24:01 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/politik/index
Wed, 30 Oct 2013 10:24:06 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/gesellschaft/index
Wed, 30 Oct 2013 10:24:09 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/sport/index.rss
Wed, 30 Oct 2013 10:24:13 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/wissen/index
Wed, 30 Oct 2013 10:24:17 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/digital/index
Wed, 30 Oct 2013 10:24:24 CET: class RSSThread, method run, Visiting: http://www.main-netz.de/rss/politik.xml
Wed, 30 Oct 2013 10:24:36 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/reisen/index
Wed, 30 Oct 2013 10:24:44 CET: class RSSThread, method run, Visiting: http://www.main-netz.de/rss/wissenschaft.xml
Wed, 30 Oct 2013 10:24:50 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/lebensart/index
Wed, 30 Oct 2013 10:24:56 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:24:57 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/beruf-chance/
Wed, 30 Oct 2013 10:25:34 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/netzwelt/index.rss
Wed, 30 Oct 2013 10:25:36 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/politik/
Wed, 30 Oct 2013 10:26:01 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/sport/index
Wed, 30 Oct 2013 10:26:05 CET: class RSSThread, method run, Visiting: http://feeds.washingtonpost.com/rss/sports
Wed, 30 Oct 2013 10:26:23 CET: class RSSThread, method run, Visiting: http://feeds.washingtonpost.com/rss/politics
Wed, 30 Oct 2013 10:26:32 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/kultur/index
Wed, 30 Oct 2013 10:26:35 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:26:36 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:26:37 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/wirtschaft/index
Wed, 30 Oct 2013 10:26:37 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:26:40 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:26:42 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/wirtschaft/index.rss
Wed, 30 Oct 2013 10:26:47 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/wissenschaft/index.rss
Wed, 30 Oct 2013 10:26:50 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/kultur/index.rss
Wed, 30 Oct 2013 10:26:51 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/politik/index.rss
Wed, 30 Oct 2013 10:26:53 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/auto/index
Wed, 30 Oct 2013 10:26:56 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/karriere/index
Wed, 30 Oct 2013 10:26:58 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/studium/index
Wed, 30 Oct 2013 10:27:02 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/meinung/index
Wed, 30 Oct 2013 10:27:05 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/politik/index
Wed, 30 Oct 2013 10:27:08 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/technik-motor/
Wed, 30 Oct 2013 10:27:28 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/wirtschaft/
Wed, 30 Oct 2013 10:28:28 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/feuilleton/
Wed, 30 Oct 2013 10:28:42 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/wissen/
Wed, 30 Oct 2013 10:28:54 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/gesellschaft/
Wed, 30 Oct 2013 10:29:09 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/sport/
Wed, 30 Oct 2013 10:30:17 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/sport/index.rss
Wed, 30 Oct 2013 10:30:22 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/wissen/index
Wed, 30 Oct 2013 10:30:26 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/digital/index
Wed, 30 Oct 2013 10:30:29 CET: class RSSThread, method run, Visiting: http://www.main-netz.de/rss/politik.xml
Wed, 30 Oct 2013 10:30:48 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/reisen/index
Wed, 30 Oct 2013 10:30:53 CET: class RSSThread, method run, Visiting: http://www.main-netz.de/rss/wissenschaft.xml
Wed, 30 Oct 2013 10:31:04 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/lebensart/index
Wed, 30 Oct 2013 10:31:11 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:31:11 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/netzwelt/index.rss
Wed, 30 Oct 2013 10:31:16 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/sport/index
Wed, 30 Oct 2013 10:31:20 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_business.rss
Wed, 30 Oct 2013 10:32:21 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_space.rss
Wed, 30 Oct 2013 10:32:28 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_sport.rss
Wed, 30 Oct 2013 10:33:50 CET: class RSSThread, method run, Visiting: http://feeds.washingtonpost.com/rss/sports
Wed, 30 Oct 2013 10:41:05 CET: class RSSThread, method run, Visiting: http://feeds.washingtonpost.com/rss/politics
Wed, 30 Oct 2013 10:41:12 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/kultur/index
Wed, 30 Oct 2013 10:41:14 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:41:14 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:41:15 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/reise/
Wed, 30 Oct 2013 10:41:43 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/wirtschaft/index
Wed, 30 Oct 2013 10:41:44 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:41:46 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:41:47 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/wirtschaft/index.rss
Wed, 30 Oct 2013 10:41:48 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/wissenschaft/index.rss
Wed, 30 Oct 2013 10:41:50 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/kultur/index.rss
Wed, 30 Oct 2013 10:41:51 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/politik/index.rss
Wed, 30 Oct 2013 10:41:53 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/auto/index
Wed, 30 Oct 2013 10:42:01 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/karriere/index
Wed, 30 Oct 2013 10:42:08 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/studium/index
Wed, 30 Oct 2013 10:42:17 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/meinung/index
Wed, 30 Oct 2013 10:42:24 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/politik/index
Wed, 30 Oct 2013 10:42:28 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/technik-motor/
Wed, 30 Oct 2013 10:42:37 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/finanzen/
Wed, 30 Oct 2013 10:43:37 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/gesellschaft/index
Wed, 30 Oct 2013 10:43:39 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/politik/
Wed, 30 Oct 2013 10:43:51 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/beruf-chance/
Wed, 30 Oct 2013 10:44:32 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/sport/index
Wed, 30 Oct 2013 10:44:43 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/kultur/index
Wed, 30 Oct 2013 10:44:45 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:44:46 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:44:48 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/wirtschaft/index
Wed, 30 Oct 2013 10:44:51 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:44:52 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:44:53 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/wirtschaft/index.rss
Wed, 30 Oct 2013 10:44:55 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/wissenschaft/index.rss
Wed, 30 Oct 2013 10:44:57 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/kultur/index.rss
Wed, 30 Oct 2013 10:44:59 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/politik/index.rss
Wed, 30 Oct 2013 10:45:01 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/auto/index
Wed, 30 Oct 2013 10:45:07 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/karriere/index
Wed, 30 Oct 2013 10:45:15 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/studium/index
Wed, 30 Oct 2013 10:45:22 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/meinung/index
Wed, 30 Oct 2013 10:45:30 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/politik/index
Wed, 30 Oct 2013 10:45:40 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/netzwelt/index.rss
Wed, 30 Oct 2013 10:46:26 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/sport/index.rss
Wed, 30 Oct 2013 10:46:30 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/wissen/index
Wed, 30 Oct 2013 10:46:36 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/digital/index
Wed, 30 Oct 2013 10:46:49 CET: class RSSThread, method run, Visiting: http://www.main-netz.de/rss/politik.xml
Wed, 30 Oct 2013 10:46:57 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition.rss
Wed, 30 Oct 2013 10:48:35 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/wirtschaft/
Wed, 30 Oct 2013 10:48:43 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/reisen/index
Wed, 30 Oct 2013 10:48:53 CET: class RSSThread, method run, Visiting: http://www.main-netz.de/rss/wissenschaft.xml
Wed, 30 Oct 2013 10:49:00 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/lebensart/index
Wed, 30 Oct 2013 10:49:03 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:49:04 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/netzwelt/index.rss
Wed, 30 Oct 2013 10:49:09 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/sport/index
Wed, 30 Oct 2013 10:49:13 CET: class RSSThread, method run, Visiting: http://feeds.washingtonpost.com/rss/sports
Wed, 30 Oct 2013 10:49:23 CET: class RSSThread, method run, Visiting: http://feeds.washingtonpost.com/rss/politics
Wed, 30 Oct 2013 10:49:53 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/kultur/index
Wed, 30 Oct 2013 10:49:55 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:49:56 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:49:57 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/reise/
Wed, 30 Oct 2013 10:49:59 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/wirtschaft/index
Wed, 30 Oct 2013 10:50:00 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:50:02 CET: class RSSParser, method genItem, Invalid time format: null
Wed, 30 Oct 2013 10:50:04 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/wirtschaft/index.rss
Wed, 30 Oct 2013 10:50:06 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/wissenschaft/index.rss
Wed, 30 Oct 2013 10:50:07 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/kultur/index.rss
Wed, 30 Oct 2013 10:50:09 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/politik/index.rss
Wed, 30 Oct 2013 10:50:10 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/auto/index
Wed, 30 Oct 2013 10:50:13 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/karriere/index
